region,year,tourism_nights,gdp,population,temperature,precipitation
FI20,2021.0,140169.0,1337.98,30129.0,7.3545938,76.35212
FI20,2022.0,160278.0,1484.72,30344.0,7.8477654,73.319435
FI20,2023.0,149280.0,1635.55,30359.0,7.133532,93.18066
FR10,2010.0,33809666.0,592334.6,11786234.0,10.340423,539.9685
FR10,2011.0,32973654.0,602542.5,11852851.0,12.266101,471.18665
FR10,2012.0,36253450.0,615432.6,11898502.0,11.243512,578.22516
FR10,2013.0,28635205.0,629731.2,11959807.0,10.860452,583.3206
FR10,2014.0,28425261.0,637825.8,12027565.0,12.211379,643.8465
FR10,2015.0,28479371.0,652835.6,12082144.0,12.000998,470.22247
FR10,2016.0,27793132.0,665213.0,12117132.0,11.357079,600.0729
FR10,2017.0,29707358.0,681931.5,12174880.0,11.846113,549.30493
FR10,2018.0,29689704.0,704134.9,12213447.0,12.431702,595.912
FR10,2019.0,31690747.0,733175.8,12262544.0,12.130347,645.3352
FR10,2020.0,19857601.0,677208.0,12271794.0,12.878709,571.08405
FR10,2021.0,25362899.0,733601.3,12317279.0,11.322744,654.109
FR10,2022.0,30320023.0,783456.8,12380964.0,12.8399515,515.0261
FR10,2023.0,30272734.0,829638.3,12407359.0,12.831763,669.1599
FRB0,2017.0,4670754.0,73440.4,2576252.0,12.252201,1778.719
FRB0,2018.0,4690766.0,74706.8,2572853.0,12.894501,2004.778
FRB0,2019.0,4797627.0,76509.9,2573180.0,12.750413,1994.7787
FRB0,2020.0,2745822.0,73790.6,2574863.0,13.280111,1830.6237
FRB0,2021.0,3618102.0,78763.9,2573303.0,11.733843,2143.219
FRB0,2022.0,4864019.0,81398.2,2581597.0,13.36383,1750.4968
FRB0,2023.0,4903831.0,89690.6,2581716.0,13.32639,2019.6466
FRC1,2017.0,3565097.0,46994.2,1632887.0,11.636632,1801.095
FRC1,2018.0,3503917.0,48127.3,1628737.0,12.641881,1856.9546
FRC1,2019.0,3530173.0,48820.8,1625776.0,12.294371,1721.0474
FRC1,2020.0,2087685.0,47466.8,1622967.0,12.78018,1655.097
FRC1,2021.0,2684442.0,50628.5,1620593.0,11.097091,2111.412
FRC1,2022.0,3506643.0,53271.0,1622908.0,12.817571,1748.9882
FRC1,2023.0,3512485.0,56274.8,1619967.0,12.774445,1899.4426
FRC2,2017.0,1641309.0,31641.5,1178536.0,10.744162,1248.8213
FRC2,2018.0,1576157.0,31866.6,1179070.0,11.75398,1279.315
FRC2,2019.0,1597120.0,32970.6,1179804.0,11.318785,1301.9905
FRC2,2020.0,942308.0,31964.3,1178728.0,11.76044,1191.042
FRC2,2021.0,1117994.0,33478.5,1179601.0,10.133481,1458.374
FRC2,2022.0,1495394.0,34711.9,1181069.0,12.110019,1196.022
FRC2,2023.0,1521407.0,36949.8,1180267.0,11.938919,1337.0686
FRD1,2017.0,3552859.0,40281.1,1474257.0,11.666583,957.1228
FRD1,2018.0,3706321.0,41392.4,1471632.0,11.794734,959.5747
FRD1,2019.0,3758018.0,42427.7,1469892.0,11.643254,1108.4432
FRD1,2020.0,2415213.0,41120.2,1471115.0,12.289742,1039.0387
FRD1,2021.0,2946496.0,43657.7,1473114.0,11.102094,1040.7114
FRD1,2022.0,3869490.0,45833.5,1477564.0,12.424954,974.6599
FRD1,2023.0,3690362.0,50126.8,1477731.0,12.395528,1093.6117
FRD2,2017.0,2436529.0,54493.7,1856221.0,11.467004,600.3389
FRD2,2018.0,2428183.0,54770.8,1855845.0,11.648398,588.2177
FRD2,2019.0,2500058.0,55893.7,1855140.0,11.519227,653.7666
FRD2,2020.0,1426953.0,53532.5,1854407.0,12.209558,603.282
FRD2,2021.0,1743765.0,57633.1,1854852.0,10.876615,702.69586
FRD2,2022.0,2416738.0,61034.7,1861510.0,12.222348,590.8318
FRD2,2023.0,2352677.0,65028.8,1861791.0,12.248441,664.84357
FRE1,2017.0,4700499.0,110668.6,4072379.0,11.315322,571.3415
FRE1,2018.0,4567383.0,112975.0,4072977.0,11.441525,574.25116
FRE1,2019.0,4721320.0,115339.5,4073624.0,11.37442,651.6962
FRE1,2020.0,2595129.0,111646.8,4069913.0,11.960121,632.86304
FRE1,2021.0,3411298.0,119056.5,4072734.0,10.652093,764.05334
FRE1,2022.0,4867194.0,124590.7,4077093.0,11.984932,629.54047
FRE1,2023.0,4765115.0,133008.4,4073012.0,11.968758,761.919
FRE2,2017.0,2022608.0,49153.8,1931436.0,11.391447,964.9534
FRE2,2018.0,2040929.0,49322.8,1931131.0,11.781716,1033.4606
FRE2,2019.0,2175705.0,50676.3,1931323.0,11.554201,1159.3638
FRE2,2020.0,1202539.0,48570.1,1927821.0,12.315283,1062.1013
FRE2,2021.0,1559456.0,51863.6,1922558.0,10.802978,1281.1355
FRE2,2022.0,2232438.0,55210.6,1921823.0,12.211814,1044.8923
FRE2,2023.0,2274372.0,58928.2,1917280.0,12.199929,1297.0734
FRF1,2017.0,4232365.0,60382.4,1889589.0,10.798502,575.29834
FRF1,2018.0,4176491.0,62366.1,1898533.0,11.712467,479.82883
FRF1,2019.0,4322096.0,63820.2,1907143.0,11.184349,560.15204
FRF1,2020.0,2414036.0,60890.7,1915915.0,11.7024,527.3628
FRF1,2021.0,3300012.0,64931.9,1919745.0,10.025672,662.51373
FRF1,2022.0,4131118.0,68134.9,1924763.0,11.914184,554.08093
FRF1,2023.0,4207361.0,73434.9,1927888.0,11.99521,594.3251
FRF2,2017.0,2113008.0,38489.8,1328134.0,11.20546,1514.8773
FRF2,2018.0,2067862.0,39331.3,1323396.0,12.10557,1507.431
FRF2,2019.0,2083089.0,39817.7,1320191.0,11.727424,1528.1772
FRF2,2020.0,1200747.0,38012.1,1319593.0,12.395187,1536.1558
FRF2,2021.0,1548832.0,40788.2,1316522.0,10.663798,1835.763
FRF2,2022.0,2079416.0,44961.9,1312252.0,12.354429,1458.3683
FRF2,2023.0,2144989.0,48641.5,1308276.0,12.257231,1770.3572
FRF3,2017.0,3188995.0,59328.6,2331863.0,10.679694,1517.5562
FRF3,2018.0,3064631.0,60177.2,2328460.0,11.524896,1380.5609
FRF3,2019.0,3072528.0,61256.1,2328885.0,11.15269,1476.163
FRF3,2020.0,1700764.0,58993.5,2327143.0,11.7136345,1487.1549
FRF3,2021.0,2155453.0,62891.5,2325020.0,10.037872,1802.0172
FRF3,2022.0,2970523.0,65524.3,2323064.0,11.786378,1501.3132
FRF3,2023.0,2911198.0,71037.9,2318308.0,11.716292,1726.7666
FRG0,2017.0,6334508.0,115004.6,3757600.0,12.492164,1308.6843
FRG0,2018.0,6565075.0,118348.3,3781423.0,12.865757,1734.7955
FRG0,2019.0,6611064.0,123097.3,3806461.0,12.675243,1689.7115
FRG0,2020.0,3683657.0,121217.4,3832120.0,13.300479,1724.7992
FRG0,2021.0,4753089.0,128573.7,3853999.0,11.933857,1593.3638
FRG0,2022.0,6515905.0,134011.6,3879216.0,13.568265,1384.1533
FRG0,2023.0,6399892.0,143710.0,3898424.0,13.417525,1725.4781
FRH0,2017.0,6732693.0,97455.4,3318904.0,11.9793825,1399.9634
FRH0,2018.0,6653557.0,99260.4,3335414.0,12.126863,1519.0267
FRH0,2019.0,6825484.0,102885.7,3354854.0,12.043967,1709.8809
FRH0,2020.0,4194908.0,100639.4,3373835.0,12.611709,1767.5161
FRH0,2021.0,5127515.0,107806.3,3394567.0,11.620388,1470.3074
FRH0,2022.0,6802826.0,113436.0,3422845.0,12.840162,1516.6721
FRH0,2023.0,6671329.0,122021.3,3440248.0,12.810633,1643.4965
FRI1,2017.0,7889334.0,103961.5,3414585.0,13.683109,2262.128
FRI1,2018.0,7619045.0,107562.0,3437398.0,14.19406,2684.9585
FRI1,2019.0,7831072.0,111271.5,3464554.0,14.112759,2544.5376
FRI1,2020.0,4747933.0,107317.1,3485404.0,14.576911,2611.0085
FRI1,2021.0,6172172.0,116593.5,3515932.0,13.513601,2445.0635
FRI1,2022.0,7847042.0,122236.4,3551431.0,15.198729,2010.1624
FRI1,2023.0,7718498.0,131807.8,3575256.0,14.773541,2750.4092
FRI2,2017.0,1222763.0,19068.8,734528.0,11.243526,1080.2021
FRI2,2018.0,1193139.0,19242.1,731285.0,12.120666,1140.9282
FRI2,2019.0,1213247.0,20178.9,729049.0,11.834164,1127.4233
FRI2,2020.0,699648.0,19777.8,727308.0,12.307569,1072.2866
FRI2,2021.0,854850.0,20952.2,727177.0,10.886843,1223.3553
FRI2,2022.0,1151277.0,21139.9,728087.0,12.676173,954.42487
FRI2,2023.0,1106970.0,22911.3,726934.0,12.341758,1249.0225
FRI3,2017.0,4370692.0,50540.2,1807865.0,13.006768,1064.1832
FRI3,2018.0,4296423.0,51892.1,1811095.0,13.596317,1461.2284
FRI3,2019.0,4342121.0,53554.0,1816686.0,13.375657,1439.3806
FRI3,2020.0,2566047.0,52234.3,1821240.0,13.888873,1382.0219
FRI3,2021.0,3313611.0,55697.2,1826243.0,12.552964,1265.668
FRI3,2022.0,4472934.0,58227.9,1833866.0,14.260746,1083.768
FRI3,2023.0,4314049.0,63540.7,1836624.0,14.012382,1539.4497
FRJ1,2017.0,6190228.0,74894.1,2810383.0,12.719041,1292.9716
FRJ1,2018.0,6224050.0,76766.0,2830361.0,13.18196,2331.9873
FRJ1,2019.0,6347264.0,79557.8,2854713.0,12.993872,1622.714
FRJ1,2020.0,4071469.0,78518.3,2875045.0,13.149054,1599.5426
FRJ1,2021.0,5191680.0,85205.3,2898280.0,12.454101,1454.2609
FRJ1,2022.0,6631739.0,88792.0,2928581.0,14.008595,1458.3921
FRJ1,2023.0,6363490.0,95672.5,2948904.0,13.622508,1190.175
FRJ2,2017.0,5739238.0,96118.7,3034719.0,12.108257,2674.8247
FRJ2,2018.0,5721545.0,100023.7,3055135.0,12.6663685,3311.5396
FRJ2,2019.0,5903069.0,103489.8,3078472.0,12.420297,2994.5603
FRJ2,2020.0,3252055.0,96566.8,3098924.0,12.958717,2774.7612
FRJ2,2021.0,4349842.0,104279.5,3123896.0,11.951814,2824.664
FRJ2,2022.0,5606514.0,108836.0,3152150.0,13.762789,2448.0342
FRJ2,2023.0,5620815.0,119647.1,3172349.0,13.105152,2859.6306
FRK1,2017.0,3181866.0,38013.7,1364156.0,10.360757,1548.3989
FRK1,2018.0,3140786.0,38880.5,1368536.0,11.227038,1604.4216
FRK1,2019.0,3170319.0,40042.0,1370389.0,10.918904,1594.8982
FRK1,2020.0,1941314.0,38668.3,1369348.0,11.405791,1445.6072
FRK1,2021.0,2372720.0,41343.4,1368667.0,9.967051,1775.8159
FRK1,2022.0,2996695.0,42611.1,1371660.0,11.808651,1371.8519
FRK1,2023.0,3043524.0,46098.8,1370396.0,11.538388,1611.8717
FRK2,2017.0,14455705.0,229004.2,6584131.0,9.781692,2854.1565
FRK2,2018.0,14366308.0,237931.2,6625923.0,10.599014,3708.4712
FRK2,2019.0,15007162.0,245139.4,6672547.0,10.19586,3585.4177
FRK2,2020.0,9716709.0,235947.6,6709304.0,10.576815,3091.052
FRK2,2021.0,11458908.0,251763.1,6745694.0,9.339049,3818.8657
FRK2,2022.0,15528942.0,265073.9,6792224.0,11.215284,2957.962
FRK2,2023.0,15015952.0,290544.5,6826040.0,10.843268,3635.7698
FRL0,2017.0,13853546.0,166093.1,5030890.0,11.256582,1198.5454
FRL0,2018.0,13757862.0,170349.3,5052832.0,11.666587,2479.0269
FRL0,2019.0,14351738.0,174795.1,5081101.0,11.475942,1976.5663
FRL0,2020.0,9943455.0,168034.6,5098666.0,11.644915,1451.2596
FRL0,2021.0,12773070.0,197970.8,5127840.0,10.9397545,1658.0048
FRL0,2022.0,15792096.0,217500.2,5170312.0,12.510217,1445.0446
FRL0,2023.0,15267110.0,210359.5,5194349.0,12.0625925,1699.8729
FRM0,2017.0,2451880.0,9737.8,334938.0,15.164795,346.06076
FRM0,2018.0,2408012.0,10117.8,338554.0,15.245522,633.5249
FRM0,2019.0,2363106.0,10409.9,340440.0,15.221741,474.41006
FRM0,2020.0,1561920.0,9946.2,343701.0,15.23835,456.46573
FRM0,2021.0,2148287.0,10987.0,347597.0,14.964691,459.90753
FRM0,2022.0,2401097.0,11484.6,351276.0,16.128233,385.72406
FRM0,2023.0,2174910.0,12733.4,354266.0,15.736743,450.76178
HR02,2018.0,191044.0,9416.44,1090451.0,12.694032,1418.9023
HR02,2019.0,192967.0,9905.03,1066800.0,12.928324,1424.6501
HR02,2020.0,95068.0,9358.97,1046438.0,12.504104,1195.8237
HR02,2021.0,151697.0,10719.73,1030173.0,12.071234,1342.6381
HR02,2022.0,191162.0,12160.35,1013572.0,12.929749,1172.7943
HR02,2023.0,205154.0,13635.8,999106.0,13.44968,1565.444
HR03,2010.0,16122519.0,14493.39,1415971.0,12.244074,2492.1055
HR03,2011.0,1805317.0,14439.81,1413426.0,13.074538,1261.6072
HR03,2012.0,17826272.0,14217.02,1410551.0,13.034501,1787.1027
HR03,2013.0,1664122.0,14206.0,1401384.0,12.882052,2284.3894
HR03,2014.0,1591629.0,14248.38,1392690.0,13.523263,2532.7073
HR03,2015.0,1729734.0,14598.65,1382089.0,13.326019,1564.8899
HR03,2016.0,1774836.0,15359.94,1367338.0,13.050148,2022.9835
HR03,2017.0,1733989.0,16354.4,1353140.0,12.97988,1884.018
HR03,2018.0,1858102.0,17187.69,1337048.0,13.61801,1964.9086
HR03,2019.0,2029717.0,17833.26,1325462.0,13.647682,2152.2847
HR03,2020.0,1271569.0,15268.0,1317600.0,13.405086,1747.4843
HR03,2021.0,2175185.0,18224.83,1304875.0,13.119283,1885.3674
HR03,2022.0,2548689.0,21888.05,1296210.0,13.874968,1616.8451
HR03,2023.0,2685709.0,25212.77,1297987.0,14.098427,2219.8867
HR05,2018.0,1591690.0,18103.73,778359.0,12.775551,32.4955
HR05,2019.0,232474.0,19163.55,776237.0,12.837047,35.125732
HR05,2020.0,111933.0,17640.65,774420.0,12.513608,31.252861
HR05,2021.0,189836.0,19888.47,768895.0,12.168843,27.454376
HR05,2022.0,262640.0,22314.5,766824.0,13.0501175,27.011871
HR05,2023.0,296951.0,26671.22,768624.0,13.259915,36.312103
HR06,2018.0,614937.0,8327.48,808483.0,12.506732,525.15796
HR06,2019.0,289569.0,8865.98,800177.0,12.674022,554.5893
HR06,2020.0,175656.0,8450.15,795053.0,12.2367525,487.55072
HR06,2021.0,283497.0,9557.33,789083.0,11.836955,432.71255
HR06,2022.0,303313.0,11246.55,785699.0,12.671028,429.21542
HR06,2023.0,309945.0,13666.54,785177.0,12.976804,576.0717
HU11,2015.0,887126.0,40717.87,1741601.0,11.877127,38.47599
HU11,2016.0,984905.0,41993.27,1738570.0,11.17693,51.599503
HU11,2017.0,1043360.0,46302.45,1728929.0,11.213379,44.783592
HU11,2018.0,1176920.0,49694.69,1723033.0,12.154457,43.210983
HU11,2019.0,1101345.0,55467.55,1722363.0,12.307993,44.33918
HU11,2020.0,516084.0,51588.88,1717144.0,11.732439,43.99872
HU11,2021.0,756015.0,57413.4,1690503.0,11.15509,35.49671
HU11,2022.0,1226530.0,62199.01,1672443.0,12.2254925,36.67736
HU11,2023.0,1258594.0,74982.1,1671004.0,12.457751,53.328514
HU12,2015.0,653235.0,11791.81,1221637.0,12.021514,255.93472
HU12,2016.0,707834.0,11857.76,1228755.0,11.373032,330.7495
HU12,2017.0,743159.0,12857.02,1240780.0,11.350435,288.74112
HU12,2018.0,794707.0,13906.22,1254436.0,12.367009,279.3007
HU12,2019.0,793139.0,15326.24,1270416.0,12.5109,297.48346
HU12,2020.0,425313.0,14852.61,1287734.0,11.895532,310.68515
HU12,2021.0,490622.0,17265.74,1300389.0,11.33397,232.72514
HU12,2022.0,795453.0,20004.46,1315964.0,12.429299,234.01547
HU12,2023.0,789417.0,23376.07,1328790.0,12.729893,347.42737
HU21,2010.0,340572.0,9527.02,1098654.0,10.191686,674.0475
HU21,2011.0,920994.0,9913.34,1094104.0,10.973275,299.9916
HU21,2012.0,395013.0,9546.8,1079589.0,11.565502,358.06943
HU21,2013.0,995641.0,10019.55,1075035.0,11.149364,506.6471
HU21,2014.0,1069548.0,10363.34,1069800.0,11.997632,635.9806
HU21,2015.0,1127864.0,11403.93,1064521.0,11.680935,421.23032
HU21,2016.0,1236582.0,12135.56,1062306.0,11.221161,527.071
HU21,2017.0,1401858.0,12860.59,1057816.0,11.276188,462.90875
HU21,2018.0,1523802.0,13781.94,1057449.0,12.073085,492.16748
HU21,2019.0,1629037.0,14674.63,1060306.0,12.206308,505.5933
HU21,2020.0,1157624.0,13605.39,1062982.0,11.68099,470.49808
HU21,2021.0,1168443.0,15209.42,1061979.0,11.04714,398.22293
HU21,2022.0,1654771.0,16427.41,1058909.0,11.967623,412.5805
HU21,2023.0,1571513.0,19039.37,1059399.0,12.306661,591.0482
HU22,2010.0,1623835.0,10137.06,996390.0,10.552029,632.864
HU22,2011.0,2096345.0,10314.87,994698.0,11.212923,335.04297
HU22,2012.0,1880583.0,10066.54,984399.0,11.863508,391.44897
HU22,2013.0,2095378.0,10700.88,982654.0,11.28282,560.6422
HU22,2014.0,2189703.0,11297.33,979146.0,12.328231,645.67944
HU22,2015.0,2353505.0,12178.63,975754.0,12.035565,435.4801
HU22,2016.0,2567770.0,12612.46,973166.0,11.557123,532.3124
HU22,2017.0,2749856.0,13343.2,970910.0,11.666903,465.22046
HU22,2018.0,2897721.0,14032.44,971397.0,12.416273,515.3961
HU22,2019.0,2907868.0,14511.14,973587.0,12.573586,541.58594
HU22,2020.0,1872900.0,13395.78,977086.0,11.932415,498.99768
HU22,2021.0,2084622.0,14384.29,979459.0,11.4174595,428.11966
HU22,2022.0,2943250.0,15736.11,979744.0,12.283182,447.8159
HU22,2023.0,2696494.0,17836.09,982924.0,12.511461,611.0115
HU23,2010.0,357419.0,6461.31,947986.0,10.734997,920.1889
HU23,2011.0,829953.0,6505.34,940585.0,11.454875,372.5462
HU23,2012.0,346642.0,6381.97,931215.0,12.075115,501.4305
HU23,2013.0,1257996.0,6643.59,924892.0,11.6446085,692.2989
HU23,2014.0,1427443.0,6579.23,916856.0,12.43447,893.8656
HU23,2015.0,1503495.0,6865.92,908400.0,12.144335,554.71326
HU23,2016.0,1600382.0,7177.94,900042.0,11.686464,673.4333
HU23,2017.0,1499268.0,7904.61,893263.0,11.755441,674.3708
HU23,2018.0,1555905.0,8491.84,885800.0,12.486933,678.648
HU23,2019.0,1583962.0,8910.52,878402.0,12.68275,666.5659
HU23,2020.0,1098106.0,8433.76,873097.0,12.129237,596.2792
HU23,2021.0,1185749.0,9459.02,869726.0,11.624098,562.99207
HU23,2022.0,1590928.0,10407.52,863057.0,12.467078,559.56934
HU23,2023.0,1401343.0,11565.76,858675.0,12.895295,777.0786
HU31,2010.0,163586.0,7119.67,1209142.0,9.877519,970.8137
HU31,2011.0,946365.0,7163.05,1194697.0,10.528098,435.85016
HU31,2012.0,207191.0,7114.11,1200831.0,11.032879,514.2012
HU31,2013.0,1216385.0,7584.67,1189094.0,10.903499,679.9049
HU31,2014.0,1365672.0,7879.96,1176263.0,11.856589,655.06555
HU31,2015.0,1502598.0,8727.35,1163818.0,11.681576,512.16125
HU31,2016.0,1593841.0,9054.79,1152668.0,10.864074,703.7506
HU31,2017.0,1714215.0,10193.61,1142892.0,10.716183,641.1686
HU31,2018.0,1797736.0,10868.19,1133848.0,11.891749,561.2364
HU31,2019.0,1836606.0,11104.17,1125185.0,11.938684,637.92896
HU31,2020.0,1205468.0,10732.02,1117255.0,11.306202,687.0127
HU31,2021.0,1216238.0,12155.72,1111193.0,10.562098,549.2554
HU31,2022.0,1688209.0,12445.51,1101369.0,11.789714,484.8175
HU31,2023.0,1767114.0,14122.24,1093790.0,12.032645,762.9757
HU32,2010.0,369733.0,9466.78,1492502.0,11.041681,1144.2223
HU32,2011.0,865695.0,9825.91,1481922.0,11.472078,532.2361
HU32,2012.0,361857.0,9794.68,1498795.0,12.091518,637.3768
HU32,2013.0,995229.0,9958.5,1489460.0,11.94193,833.9634
HU32,2014.0,1066640.0,10298.4,1480007.0,12.897907,811.42615
HU32,2015.0,1163034.0,10773.39,1473223.0,12.576593,624.87506
HU32,2016.0,1225325.0,11017.35,1466389.0,11.870064,861.17365
HU32,2017.0,1285840.0,12156.16,1459130.0,11.793157,800.40356
HU32,2018.0,1367561.0,13112.39,1450191.0,12.877586,740.9649
HU32,2019.0,1384364.0,14020.42,1439991.0,13.059781,709.4584
HU32,2020.0,865146.0,13482.02,1430692.0,12.243846,830.0152
HU32,2021.0,978161.0,14892.38,1423489.0,11.697154,685.9636
HU32,2022.0,1295130.0,16065.96,1412540.0,12.679729,629.91907
HU32,2023.0,1212276.0,18808.17,1405012.0,13.091488,919.64343
HU33,2010.0,170660.0,8716.65,1318214.0,11.2252,1191.5818
HU33,2011.0,553219.0,9017.89,1308470.0,11.60971,508.36945
HU33,2012.0,254273.0,8999.19,1296278.0,12.223627,624.2847
HU33,2013.0,637596.0,9538.99,1287203.0,12.078462,898.66064
HU33,2014.0,805590.0,9705.32,1276680.0,12.77479,1012.6
HU33,2015.0,934713.0,10395.15,1266904.0,12.455784,692.318
HU33,2016.0,1020264.0,10744.38,1257756.0,11.909746,888.546
HU33,2017.0,1115039.0,11604.87,1246137.0,11.941416,740.79895
HU33,2018.0,1187222.0,12692.25,1237501.0,12.822385,805.04895
HU33,2019.0,1157454.0,13358.51,1230022.0,12.919114,807.86896
HU33,2020.0,736164.0,12864.04,1223386.0,12.282619,806.1895
HU33,2021.0,820660.0,14191.77,1214723.0,11.851239,723.8398
HU33,2022.0,1087028.0,15260.16,1206377.0,12.734678,645.3476
HU33,2023.0,1051335.0,17448.85,1200150.0,13.279796,903.7552
IE04,2018.0,4158978.0,25536.24,860162.0,9.774671,2390.7805
IE04,2019.0,3650186.0,27927.22,872406.0,9.9853945,2775.691
IE04,2020.0,1878000.0,30956.14,883740.0,9.896624,3004.182
IE04,2021.0,1231000.0,35790.97,891624.0,10.13988,2509.6511
IE04,2022.0,3006000.0,40653.01,903853.0,10.329939,2644.0925
IE04,2023.0,2710997.0,44411.2,930208.0,10.756897,2965.1746
IE05,2018.0,4651797.0,120347.1,1614582.0,10.177333,2140.9941
IE05,2019.0,5410545.0,131593.54,1640305.0,10.18119,2307.064
IE05,2020.0,3176000.0,138885.56,1661545.0,10.125926,2504.901
IE05,2021.0,2413000.0,165221.51,1676038.0,10.304263,2165.2366
IE05,2022.0,4646000.0,196036.97,1702333.0,10.619353,2189.7527
IE05,2023.0,4764995.0,182488.02,1741180.0,10.970222,2598.0854
IE06,2018.0,6892304.0,189252.62,2380989.0,10.034309,884.04944
IE06,2019.0,5705734.0,204231.87,2427600.0,10.019435,1052.9823
IE06,2020.0,1282000.0,211886.99,2467315.0,9.99836,1110.1437
IE06,2021.0,1086000.0,247432.64,2499231.0,10.208674,1002.0618
IE06,2022.0,2338000.0,284028.41,2548091.0,10.485786,983.84094
IE06,2023.0,2746001.0,297829.54,2600007.0,10.861712,1180.8052
ITC1,2010.0,2542494.0,122627.05,4401572.0,8.803636,2528.673
ITC1,2011.0,5628326.0,125882.31,4410887.0,10.464001,1964.0112
ITC1,2012.0,3189377.0,121802.06,4416745.0,9.941299,2081.7537
ITC1,2013.0,5168165.0,122859.16,4425816.0,9.510798,2426.9124
ITC1,2014.0,5297673.0,122618.21,4420924.0,10.732548,2742.794
ITC1,2015.0,5085447.0,124935.26,4403562.0,10.795772,1938.4203
ITC1,2016.0,5183484.0,128307.78,4384226.0,10.396584,2219.1848
ITC1,2017.0,5509006.0,132629.01,4370348.0,10.585313,1554.6398
ITC1,2018.0,5344013.0,135217.37,4349911.0,10.800231,2603.9763
ITC1,2019.0,4734822.0,135773.0,4328565.0,10.793601,2376.755
ITC1,2020.0,2433630.0,124690.35,4311217.0,10.900598,1781.6334
ITC1,2021.0,3475510.0,137549.76,4274945.0,10.369908,1783.3452
ITC1,2022.0,4511183.0,146739.71,4256350.0,11.903892,1387.929
ITC1,2023.0,4478318.0,159055.31,4251351.0,11.667149,1777.3428
ITC2,2010.0,814726.0,4732.77,126957.0,-0.031459045,232.90825
ITC2,2011.0,1380825.0,4827.02,127153.0,2.0626545,209.56134
ITC2,2012.0,924285.0,4879.68,127305.0,1.3988358,224.42055
ITC2,2013.0,1244282.0,4690.59,127951.0,0.57670796,238.91449
ITC2,2014.0,1199993.0,4635.41,128245.0,1.7945149,232.63455
ITC2,2015.0,1311303.0,4650.8,127972.0,2.3236268,189.94998
ITC2,2016.0,1420004.0,4597.42,127030.0,1.5816509,243.50357
ITC2,2017.0,1441532.0,4770.59,126677.0,1.6533854,190.30571
ITC2,2018.0,1396589.0,4809.66,126213.0,2.233461,291.05472
ITC2,2019.0,1390348.0,4850.71,125653.0,1.6931336,262.83264
ITC2,2020.0,981015.0,4443.55,125034.0,2.4357438,204.1502
ITC2,2021.0,990142.0,4788.34,124089.0,1.2210572,230.60321
ITC2,2022.0,1449763.0,5403.11,123360.0,2.807344,170.31384
ITC2,2023.0,1556760.0,5802.11,123130.0,2.638822,226.19057
ITC3,2010.0,3062890.0,45848.48,1591537.0,11.552639,533.8726
ITC3,2011.0,6310591.0,46901.52,1592593.0,13.004272,364.00415
ITC3,2012.0,3364847.0,46082.09,1590096.0,12.653832,414.1598
ITC3,2013.0,5467523.0,45503.34,1587322.0,12.292724,545.7058
ITC3,2014.0,5436563.0,46247.29,1580322.0,13.301562,633.0719
ITC3,2015.0,5551721.0,46816.48,1569427.0,13.442751,356.04858
ITC3,2016.0,5754967.0,47698.86,1557742.0,13.14682,421.0167
ITC3,2017.0,5842708.0,48730.58,1551379.0,13.176351,296.49258
ITC3,2018.0,5660583.0,48880.14,1541541.0,13.5082655,509.1133
ITC3,2019.0,5641856.0,49636.89,1532980.0,13.4590025,499.92276
ITC3,2020.0,3818101.0,45030.96,1524826.0,13.340253,404.5267
ITC3,2021.0,4738358.0,49520.59,1518495.0,12.984614,384.1324
ITC3,2022.0,5320108.0,53352.22,1509227.0,14.312698,304.73996
ITC3,2023.0,5246896.0,58464.44,1507636.0,14.132393,379.45844
ITC4,2010.0,13113214.0,356311.3,9670614.0,10.161239,2555.2407
ITC4,2011.0,11781589.0,365024.34,9746113.0,11.548572,1649.9338
ITC4,2012.0,14929837.0,358395.26,9811011.0,11.160101,1901.782
ITC4,2013.0,11400448.0,354750.65,9877541.0,10.926653,2369.5583
ITC4,2014.0,11243387.0,361868.9,9929769.0,11.833532,2678.1387
ITC4,2015.0,12420427.0,369561.13,9954769.0,11.919812,1635.9863
ITC4,2016.0,11132148.0,380020.82,9958447.0,11.400376,1964.1704
ITC4,2017.0,11398438.0,389888.35,9970419.0,11.558112,1730.2284
ITC4,2018.0,11758839.0,400386.45,9986962.0,11.858559,2015.0947
ITC4,2019.0,12090522.0,404739.2,10010833.0,11.879326,2257.515
ITC4,2020.0,5713813.0,379669.75,10027602.0,11.785022,1958.9711
ITC4,2021.0,8975143.0,423769.34,9981554.0,11.054632,1819.1901
ITC4,2022.0,11377255.0,457351.85,9943004.0,12.522636,1414.0015
ITC4,2023.0,10822760.0,490692.89,9976509.0,12.473152,1958.2662
ITF1,2010.0,601757.0,30647.47,1326015.0,11.34752,661.9339
ITF1,2011.0,4287357.0,32096.62,1329220.0,11.648828,446.17462
ITF1,2012.0,671980.0,32061.28,1331624.0,12.352211,515.3646
ITF1,2013.0,3964853.0,31588.91,1332583.0,11.754429,648.7293
ITF1,2014.0,3473019.0,31574.65,1329918.0,12.052376,649.11176
ITF1,2015.0,3571431.0,31804.98,1325836.0,12.2818775,646.90686
ITF1,2016.0,3486084.0,31953.48,1319294.0,12.216922,666.6851
ITF1,2017.0,3491153.0,32743.78,1313930.0,12.067469,577.75305
ITF1,2018.0,3633436.0,32806.28,1306059.0,12.377334,767.1366
