region,year,tourism_nights
UKF3,2013.0,890000.0
UKG1,2013.0,2106000.0
UKG2,2013.0,1720000.0
UKG3,2013.0,2878000.0
UKH1,2013.0,2954000.0
UKH2,2013.0,1062000.0
UKH3,2013.0,1127000.0
UKJ1,2013.0,3234000.0
UKJ2,2013.0,3891000.0
UKJ3,2013.0,3648000.0
UKJ4,2013.0,2076000.0
UKK1,2013.0,4562000.0
UKK2,2013.0,4002000.0
UKK3,2013.0,3107000.0
UKK4,2013.0,3883000.0
UKL1,2013.0,4518000.0
UKL2,2013.0,2224000.0
UKM5,2013.0,1687000.0
UKM6,2013.0,3836000.0
UKN0,2013.0,2113000.0
FR21,2013.0,805373.0
FR22,2013.0,508646.0
FR23,2013.0,590089.0
FR24,2013.0,1351923.0
FR25,2013.0,1191972.0
FR26,2013.0,1457599.0
FR30,2013.0,1511272.0
FR41,2013.0,801944.0
FR42,2013.0,2690627.0
FR43,2013.0,315289.0
FR51,2013.0,664079.0
FR52,2013.0,1072375.0
FR53,2013.0,520617.0
FR61,2013.0,1495221.0
FR62,2013.0,2408841.0
FR63,2013.0,150858.0
FR71,2013.0,5158242.0
FR72,2013.0,345819.0
FR81,2013.0,1588393.0
FR82,2013.0,8816499.0
FR83,2013.0,804759.0
FRA2,2013.0,177723.0
FRA3,2013.0,49952.0
FRA4,2013.0,122619.0
HR04,2013.0,1198201.0
HU10,2013.0,6794571.0
IE01,2013.0,2075336.0
IE02,2013.0,6583488.0
LT00,2013.0,2169087.0
NO01,2013.0,1791899.0
NO03,2013.0,518595.0
NO04,2013.0,451074.0
NO05,2013.0,1126034.0
PL11,2013.0,242834.0
PL12,2013.0,1954029.0
PL31,2013.0,157865.0
PL32,2013.0,136248.0
PL33,2013.0,50481.0
PL34,2013.0,177607.0
UKI1,2013.0,31602084.0
UKI2,2013.0,11688442.0
UKM2,2013.0,4491622.0
UKM3,2013.0,1362414.0
AT11,2014.0,1606554.0
AT12,2014.0,2897254.0
AT13,2014.0,2284780.0
AT21,2014.0,2749729.0
AT22,2014.0,4588315.0
AT31,2014.0,2354282.0
AT32,2014.0,3481395.0
AT33,2014.0,2832907.0
AT34,2014.0,686338.0
BG31,2014.0,359308.0
BG32,2014.0,419679.0
BG33,2014.0,1108336.0
BG34,2014.0,1415901.0
BG41,2014.0,1497107.0
BG42,2014.0,1418863.0
CH01,2014.0,3744591.0
CH02,2014.0,2927900.0
CH03,2014.0,867746.0
CH04,2014.0,1288963.0
CH05,2014.0,4147096.0
CH06,2014.0,1674376.0
CH07,2014.0,1400234.0
CY00,2014.0,816655.0
CZ01,2014.0,1132566.0
CZ02,2014.0,969293.0
CZ03,2014.0,1706104.0
CZ04,2014.0,1100237.0
CZ05,2014.0,2570402.0
CZ06,2014.0,1779880.0
CZ07,2014.0,1631346.0
CZ08,2014.0,826035.0
DE11,2014.0,7242899.0
DE12,2014.0,5894193.0
DE13,2014.0,6693515.0
DE14,2014.0,3758669.0
DE21,2014.0,18231379.0
DE22,2014.0,6422194.0
DE23,2014.0,2923397.0
DE24,2014.0,2672773.0
DE25,2014.0,3998630.0
DE26,2014.0,3363841.0
DE27,2014.0,6690636.0
DE30,2014.0,13730796.0
DE40,2014.0,5430854.0
DE50,2014.0,1557441.0
DE60,2014.0,8190808.0
DE71,2014.0,10152353.0
DE72,2014.0,1189867.0
DE73,2014.0,3869275.0
DE80,2014.0,12605170.0
DE91,2014.0,3449947.0
DE92,2014.0,3588671.0
DE93,2014.0,3321791.0
DE94,2014.0,5613759.0
DEA1,2014.0,6454070.0
DEA2,2014.0,7287349.0
DEA3,2014.0,2350393.0
DEA4,2014.0,2464906.0
DEA5,2014.0,3996564.0
DEB1,2014.0,3697090.0
DEB2,2014.0,1804477.0
DEB3,2014.0,3325512.0
DEC0,2014.0,967901.0
DED2,2014.0,5973986.0
DED4,2014.0,2631358.0
DED5,2014.0,2781003.0
DEE0,2014.0,4230317.0
DEF0,2014.0,7815905.0
DEG0,2014.0,5472755.0
DK01,2014.0,2970993.0
DK02,2014.0,493995.0
DK03,2014.0,1807608.0
DK04,2014.0,1267588.0
DK05,2014.0,758707.0
EE00,2014.0,1290216.0
EL30,2014.0,2312159.0
EL41,2014.0,360229.0
EL42,2014.0,1124949.0
EL43,2014.0,906299.0
EL51,2014.0,771913.0
EL52,2014.0,2074872.0
EL53,2014.0,264417.0
EL54,2014.0,663329.0
EL61,2014.0,1033333.0
EL62,2014.0,571291.0
EL63,2014.0,830314.0
EL64,2014.0,784241.0
EL65,2014.0,1352322.0
ES11,2014.0,5510099.0
ES12,2014.0,2551975.0
ES13,2014.0,1974718.0
ES21,2014.0,2927399.0
ES22,2014.0,1263817.0
ES23,2014.0,778761.0
ES24,2014.0,3429432.0
ES30,2014.0,9948189.0
ES41,2014.0,5386096.0
ES42,2014.0,2660075.0
ES43,2014.0,1761854.0
ES51,2014.0,14160713.0
ES52,2014.0,14605171.0
ES53,2014.0,4370111.0
ES61,2014.0,22821506.0
ES62,2014.0,2089341.0
ES63,2014.0,122323.0
ES64,2014.0,136380.0
ES70,2014.0,8231928.0
EU25,2014.0,853746079.0
EU28,2014.0,875890472.0
FI19,2014.0,2706230.0
FI1B,2014.0,2604320.0
FI1C,2014.0,1915972.0
FI1D,2014.0,3843286.0
FI20,2014.0,100882.0
FR10,2014.0,28425261.0
HR03,2014.0,1591629.0
HU21,2014.0,1069548.0
HU22,2014.0,2189703.0
HU23,2014.0,1427443.0
HU31,2014.0,1365672.0
HU32,2014.0,1066640.0
HU33,2014.0,805590.0
IS00,2014.0,499907.0
ITC1,2014.0,5297673.0
ITC2,2014.0,1199993.0
ITC3,2014.0,5436563.0
ITC4,2014.0,11243387.0
ITF1,2014.0,3473019.0
ITF2,2014.0,254045.0
ITF3,2014.0,7827137.0
ITF4,2014.0,6419827.0
ITF5,2014.0,1284316.0
ITF6,2014.0,4829350.0
ITG1,2014.0,6116845.0
ITG2,2014.0,4359215.0
ITH1,2014.0,6775736.0
ITH2,2014.0,6761922.0
ITH3,2014.0,10147517.0
ITH4,2014.0,1717166.0
ITH5,2014.0,20530677.0
ITI1,2014.0,10106754.0
ITI2,2014.0,2098079.0
ITI3,2014.0,4208081.0
ITI4,2014.0,7480393.0
LI00,2014.0,978.0
LU00,2014.0,160508.0
LV00,2014.0,777895.0
MK00,2014.0,257107.0
MT00,2014.0,350228.0
NL11,2014.0,461158.0
NL12,2014.0,1305437.0
NL13,2014.0,751411.0
NL21,2014.0,969709.0
NL22,2014.0,2290846.0
NL23,2014.0,173046.0
NL31,2014.0,1073368.0
NL32,2014.0,5031477.0
NL33,2014.0,3032583.0
NL34,2014.0,807203.0
NL41,2014.0,1660055.0
NL42,2014.0,2123609.0
NO02,2014.0,1344916.0
NO06,2014.0,1470603.0
NO07,2014.0,1685176.0
PL21,2014.0,3452971.0
PL22,2014.0,2258100.0
PL41,2014.0,1702241.0
PL42,2014.0,1807840.0
PL43,2014.0,477026.0
PL51,2014.0,2753978.0
PL52,2014.0,259397.0
PL61,2014.0,922828.0
PL62,2014.0,1408257.0
PL63,2014.0,2195330.0
PT11,2014.0,2771697.0
PT15,2014.0,4082545.0
PT16,2014.0,2562054.0
PT17,2014.0,2952173.0
PT18,2014.0,958494.0
PT20,2014.0,397717.0
PT30,2014.0,675513.0
RO11,2014.0,1646582.0
RO12,2014.0,2558411.0
RO21,2014.0,1085314.0
RO22,2014.0,3713944.0
RO31,2014.0,1177542.0
RO32,2014.0,1105597.0
RO41,2014.0,1278419.0
RO42,2014.0,1247252.0
SE11,2014.0,6827166.0
SE12,2014.0,2699644.0
SE21,2014.0,1989987.0
SE22,2014.0,2849904.0
SE23,2014.0,4573988.0
SE31,2014.0,1993478.0
SE32,2014.0,1203911.0
SE33,2014.0,1514104.0
SI03,2014.0,1195684.0
SI04,2014.0,749505.0
SK01,2014.0,467021.0
SK02,2014.0,905068.0
SK03,2014.0,1571807.0
SK04,2014.0,1193672.0
TR10,2014.0,3341523.0
TR21,2014.0,435132.0
TR22,2014.0,1248277.0
TR31,2014.0,1904265.0
TR32,2014.0,4325033.0
TR33,2014.0,1205123.0
TR41,2014.0,1085716.0
TR42,2014.0,1186761.0
TR51,2014.0,1850590.0
TR52,2014.0,564064.0
TR61,2014.0,7759602.0
TR62,2014.0,1103334.0
TR63,2014.0,522310.0
TR71,2014.0,762753.0
TR72,2014.0,538969.0
TR81,2014.0,295424.0
TR82,2014.0,209141.0
TR83,2014.0,575674.0
TR90,2014.0,843013.0
TRA1,2014.0,300927.0
TRA2,2014.0,169432.0
TRB1,2014.0,322892.0
TRB2,2014.0,279259.0
TRC1,2014.0,516914.0
TRC2,2014.0,563726.0
TRC3,2014.0,487508.0
FR21,2014.0,844215.0
FR22,2014.0,523479.0
FR23,2014.0,602237.0
FR24,2014.0,1332348.0
FR25,2014.0,1341303.0
FR26,2014.0,1651413.0
FR30,2014.0,1689784.0
FR41,2014.0,776161.0
FR42,2014.0,2778531.0
FR43,2014.0,323476.0
FR51,2014.0,644122.0
FR52,2014.0,1156311.0
FR53,2014.0,532176.0
FR61,2014.0,1659315.0
FR62,2014.0,2449550.0
FR63,2014.0,146532.0
FR71,2014.0,4772011.0
FR72,2014.0,371555.0
FR81,2014.0,1508326.0
FR82,2014.0,8721522.0
FR83,2014.0,802921.0
FRA1,2014.0,126819.0
FRA2,2014.0,268044.0
FRA3,2014.0,83542.0
FRA4,2014.0,133544.0
FRA5,2014.0,0.0
HR04,2014.0,1290197.0
HU10,2014.0,7025279.0
IE01,2014.0,2120596.0
IE02,2014.0,6547607.0
LT00,2014.0,2251173.0
NO01,2014.0,2013302.0
NO03,2014.0,506593.0
NO04,2014.0,474241.0
NO05,2014.0,1264480.0
PL11,2014.0,286261.0
PL12,2014.0,1971016.0
PL31,2014.0,145658.0
PL32,2014.0,153729.0
PL33,2014.0,49974.0
PL34,2014.0,176520.0
BE10,2014.0,6290243.0
BE21,2014.0,2158018.0
BE22,2014.0,647449.0
BE23,2014.0,1180932.0
BE24,2014.0,1533470.0
BE25,2014.0,4159678.0
BE31,2014.0,411529.0
BE32,2014.0,607007.0
BE33,2014.0,1040545.0
BE34,2014.0,592694.0
BE35,2014.0,386381.0
AT11,2015.0,1570521.0
AT12,2015.0,2902921.0
AT13,2015.0,2425667.0
AT21,2015.0,2805389.0
AT22,2015.0,4670195.0
AT31,2015.0,2432095.0
AT32,2015.0,3525951.0
AT33,2015.0,2892648.0
AT34,2015.0,713394.0
BE10,2015.0,1181608.0
BE21,2015.0,805574.0
BE22,2015.0,448573.0
BE23,2015.0,421228.0
BE24,2015.0,571068.0
BE25,2015.0,2013098.0
BE31,2015.0,191223.0
BE32,2015.0,281176.0
BE33,2015.0,518482.0
BE34,2015.0,366144.0
BE35,2015.0,249673.0
BG31,2015.0,369139.0
BG32,2015.0,448379.0
BG33,2015.0,1162564.0
BG34,2015.0,1553068.0
BG41,2015.0,1541938.0
BG42,2015.0,1484333.0
CH01,2015.0,3823922.0
CH02,2015.0,2875344.0
CH03,2015.0,899983.0
CH04,2015.0,1392273.0
CH05,2015.0,4037401.0
CH06,2015.0,1696286.0
CH07,2015.0,1351009.0
CY00,2015.0,823689.0
CZ01,2015.0,1292166.0
CZ02,2015.0,1062206.0
CZ03,2015.0,1959704.0
CZ04,2015.0,1377367.0
CZ05,2015.0,3030641.0
CZ06,2015.0,1897104.0
CZ07,2015.0,1791371.0
CZ08,2015.0,879617.0
DE11,2015.0,7359466.0
DE12,2015.0,6123268.0
DE13,2015.0,6919449.0
DE14,2015.0,3847619.0
DE21,2015.0,18814569.0
DE22,2015.0,6424385.0
DE23,2015.0,2962367.0
DE24,2015.0,2765737.0
DE25,2015.0,4159268.0
DE26,2015.0,3539658.0
DE27,2015.0,6933897.0
DE30,2015.0,14120409.0
DE40,2015.0,5677702.0
DE50,2015.0,1612562.0
DE60,2015.0,8622365.0
DE71,2015.0,10577833.0
DE72,2015.0,1192900.0
DE73,2015.0,3938886.0
DE80,2015.0,12664643.0
DE91,2015.0,3584111.0
DE92,2015.0,3757283.0
DE93,2015.0,3400351.0
DE94,2015.0,5679549.0
DEA1,2015.0,6504416.0
DEA2,2015.0,7432280.0
DEA3,2015.0,2434659.0
DEA4,2015.0,2521531.0
DEA5,2015.0,4133812.0
DEB1,2015.0,3859724.0
DEB2,2015.0,1887616.0
DEB3,2015.0,3431730.0
DEC0,2015.0,992115.0
DED2,2015.0,5754496.0
DED4,2015.0,2613411.0
DED5,2015.0,2836442.0
DEE0,2015.0,4287901.0
DEF0,2015.0,8219337.0
DEG0,2015.0,5539676.0
DK01,2015.0,3352533.0
DK02,2015.0,545388.0
DK03,2015.0,1884724.0
DK04,2015.0,1358753.0
DK05,2015.0,773584.0
EA19,2015.0,699042841.0
EE00,2015.0,1379100.0
EL30,2015.0,2332643.0
EL41,2015.0,343160.0
EL42,2015.0,1071872.0
EL43,2015.0,937888.0
EL51,2015.0,738585.0
EL52,2015.0,2285342.0
EL53,2015.0,254146.0
EL54,2015.0,610290.0
EL61,2015.0,1016117.0
EL62,2015.0,594684.0
EL63,2015.0,873160.0
EL64,2015.0,787409.0
EL65,2015.0,1355977.0
ES11,2015.0,5868298.0
ES12,2015.0,2867346.0
ES13,2015.0,2060268.0
ES21,2015.0,3209970.0
ES22,2015.0,1287895.0
ES23,2015.0,826388.0
ES24,2015.0,3721370.0
ES30,2015.0,10651266.0
ES41,2015.0,5907550.0
ES42,2015.0,2730082.0
ES43,2015.0,1859182.0
ES51,2015.0,15702545.0
ES52,2015.0,15190004.0
ES53,2015.0,4772064.0
ES61,2015.0,23483467.0
ES62,2015.0,2076669.0
ES63,2015.0,114718.0
ES64,2015.0,122609.0
ES70,2015.0,7803215.0
EU25,2015.0,879464211.0
EU28,2015.0,903977883.0
FI19,2015.0,2753485.0
FI1B,2015.0,2769238.0
FI1C,2015.0,1926652.0
FI1D,2015.0,3902687.0
FI20,2015.0,112395.0
FR10,2015.0,28479371.0
HR03,2015.0,1729734.0
HU11,2015.0,887126.0
HU12,2015.0,653235.0
HU21,2015.0,1127864.0
HU22,2015.0,2353505.0
HU23,2015.0,1503495.0
HU31,2015.0,1502598.0
HU32,2015.0,1163034.0
HU33,2015.0,934713.0
IS00,2015.0,495844.0
ITC1,2015.0,5085447.0
ITC2,2015.0,1311303.0
ITC3,2015.0,5551721.0
ITC4,2015.0,12420427.0
ITF1,2015.0,3571431.0
ITF2,2015.0,286937.0
ITF3,2015.0,8001210.0
ITF4,2015.0,6386064.0
ITF5,2015.0,1423479.0
ITF6,2015.0,5098088.0
ITG1,2015.0,6001083.0
ITG2,2015.0,4770084.0
ITH1,2015.0,7311625.0
ITH2,2015.0,7189855.0
ITH3,2015.0,10508040.0
ITH4,2015.0,1850825.0
ITH5,2015.0,21449517.0
ITI1,2015.0,10410259.0
ITI2,2015.0,2168600.0
ITI3,2015.0,4434165.0
ITI4,2015.0,8088003.0
LI00,2015.0,1122.0
LT01,2015.0,317605.0
LT02,2015.0,1048955.0
LU00,2015.0,164929.0
LV00,2015.0,820891.0
ME00,2015.0,228576.0
MK00,2015.0,283964.0
MT00,2015.0,371007.0
NL11,2015.0,477350.0
NL12,2015.0,1212011.0
NL13,2015.0,624023.0
NL21,2015.0,1163626.0
NL22,2015.0,2422887.0
NL23,2015.0,185307.0
NL31,2015.0,1077067.0
NL32,2015.0,4953711.0
NL33,2015.0,3110011.0
NL34,2015.0,720129.0
NL41,2015.0,1756384.0
NL42,2015.0,2207407.0
NO02,2015.0,1353323.0
NO06,2015.0,1523621.0
NO07,2015.0,1846561.0
PL21,2015.0,3953989.0
PL22,2015.0,2438972.0
PL41,2015.0,1882909.0
PL42,2015.0,2003725.0
PL43,2015.0,501356.0
PL51,2015.0,3044696.0
PL52,2015.0,328996.0
PL61,2015.0,1123239.0
PL62,2015.0,1474574.0
PL63,2015.0,2441343.0
PT11,2015.0,3027593.0
PT15,2015.0,3982011.0
PT16,2015.0,2762334.0
PT17,2015.0,3107961.0
PT18,2015.0,1040275.0
PT20,2015.0,538621.0
PT30,2015.0,693820.0
RO11,2015.0,1842596.0
RO12,2015.0,2969091.0
RO21,2015.0,1212810.0
RO22,2015.0,4197547.0
RO31,2015.0,1312578.0
RO32,2015.0,1241357.0
RO41,2015.0,1402268.0
RO42,2015.0,1470874.0
SE11,2015.0,7282029.0
SE12,2015.0,2927959.0
SE21,2015.0,2113810.0
SE22,2015.0,3113052.0
SE23,2015.0,4791589.0
SE31,2015.0,2006903.0
SE32,2015.0,1296218.0
SE33,2015.0,1585316.0
SI03,2015.0,1236544.0
SI04,2015.0,815260.0
SK01,2015.0,583139.0
SK02,2015.0,1027339.0
SK03,2015.0,1804199.0
SK04,2015.0,1369746.0
TR10,2015.0,4422781.0
TR21,2015.0,480823.0
TR22,2015.0,1335024.0
TR31,2015.0,2383622.0
TR32,2015.0,4691468.0
TR33,2015.0,1245225.0
TR41,2015.0,1323341.0
TR42,2015.0,1402315.0
TR51,2015.0,1926147.0
TR52,2015.0,578590.0
TR61,2015.0,9313539.0
TR62,2015.0,1194108.0
TR63,2015.0,638066.0
TR71,2015.0,896275.0
TR72,2015.0,552722.0
TR81,2015.0,266405.0
TR82,2015.0,251271.0
TR83,2015.0,600447.0
TR90,2015.0,1447457.0
TRA1,2015.0,334860.0
TRA2,2015.0,163401.0
TRB1,2015.0,373704.0
TRB2,2015.0,303415.0
TRC1,2015.0,468168.0
TRC2,2015.0,540337.0
TRC3,2015.0,310115.0
UKC1,2015.0,820000.0
UKC2,2015.0,2043000.0
UKD1,2015.0,2720000.0
UKD3,2015.0,3279000.0
UKD4,2015.0,3093000.0
UKD6,2015.0,1391000.0
UKD7,2015.0,1437000.0
UKE1,2015.0,729000.0
UKE2,2015.0,4917000.0
UKE3,2015.0,1434000.0
UKE4,2015.0,2229000.0
UKF1,2015.0,1612000.0
UKF2,2015.0,1727000.0
UKF3,2015.0,801000.0
UKG1,2015.0,1906000.0
UKG2,2015.0,1858000.0
UKG3,2015.0,2831000.0
UKH1,2015.0,3502000.0
UKH2,2015.0,1370000.0
UKH3,2015.0,751000.0
UKI3,2015.0,3314360.0
UKI4,2015.0,3787840.0
UKI5,2015.0,2367400.0
UKI6,2015.0,1775550.0
UKI7,2015.0,591850.0
UKJ1,2015.0,3151000.0
UKJ2,2015.0,3536000.0
UKJ3,2015.0,3096000.0
UKJ4,2015.0,1233000.0
UKK1,2015.0,4022000.0
UKK2,2015.0,3858000.0
UKK3,2015.0,3321000.0
UKK4,2015.0,4191000.0
UKL1,2015.0,3908000.0
UKL2,2015.0,2298000.0
UKM5,2015.0,0.0
UKM6,2015.0,0.0
UKN0,2015.0,2491320.0
FR21,2015.0,830980.0
FR22,2015.0,533811.0
FR23,2015.0,616203.0
FR24,2015.0,1337361.0
FR25,2015.0,1206301.0
FR26,2015.0,1751531.0
FR30,2015.0,1742673.0
FR41,2015.0,822962.0
FR42,2015.0,2756458.0
FR43,2015.0,395896.0
FR51,2015.0,729796.0
FR52,2015.0,1164685.0
FR53,2015.0,589563.0
FR61,2015.0,1788856.0
FR62,2015.0,2444235.0
FR63,2015.0,153898.0
FR71,2015.0,5312590.0
FR72,2015.0,389851.0
FR81,2015.0,1559889.0
FR82,2015.0,9024343.0
FR83,2015.0,797473.0
FRA1,2015.0,161976.0
FRA2,2015.0,299002.0
FRA3,2015.0,69253.0
FRA4,2015.0,144946.0
FRA5,2015.0,0.0
HR04,2015.0,1392862.0
HU10,2015.0,7463243.0
IE01,2015.0,2069696.0
IE02,2015.0,8720264.0
LT00,2015.0,2246829.0
NO01,2015.0,2216734.0
NO03,2015.0,495183.0
NO04,2015.0,464499.0
NO05,2015.0,1452290.0
PL11,2015.0,311520.0
PL12,2015.0,2219052.0
PL31,2015.0,151957.0
PL32,2015.0,163413.0
PL33,2015.0,54279.0
PL34,2015.0,176067.0
AT11,2016.0,1648665.0
AT12,2016.0,2919849.0
AT13,2016.0,2605639.0
AT21,2016.0,2891645.0
AT22,2016.0,4827740.0
AT31,2016.0,2489017.0
AT32,2016.0,3719730.0
AT33,2016.0,3000137.0
AT34,2016.0,738411.0
BE10,2016.0,1029891.0
BE21,2016.0,784925.0
BE22,2016.0,449924.0
BE23,2016.0,427271.0
BE24,2016.0,543255.0
BE25,2016.0,2034658.0
BE31,2016.0,202757.0
BE32,2016.0,333791.0
BE33,2016.0,544170.0
BE34,2016.0,366384.0
BE35,2016.0,251299.0
BG31,2016.0,390573.0
BG32,2016.0,506623.0
BG33,2016.0,1269770.0
BG34,2016.0,1805049.0
BG41,2016.0,1796258.0
BG42,2016.0,1686486.0
CH01,2016.0,3839105.0
CH02,2016.0,2892928.0
CH03,2016.0,922137.0
CH04,2016.0,1426620.0
CH05,2016.0,4113258.0
CH06,2016.0,1641886.0
CH07,2016.0,1434739.0
CY00,2016.0,842801.0
CZ01,2016.0,1497194.0
CZ02,2016.0,1139303.0
CZ03,2016.0,2140774.0
CZ04,2016.0,1565513.0
CZ05,2016.0,3268763.0
CZ06,2016.0,2085265.0
CZ07,2016.0,1935704.0
CZ08,2016.0,991129.0
DE11,2016.0,7668679.0
DE12,2016.0,6325089.0
DE13,2016.0,7143259.0
DE14,2016.0,4032687.0
DE21,2016.0,19575855.0
DE22,2016.0,6593608.0
DE23,2016.0,3139662.0
DE24,2016.0,2980085.0
DE25,2016.0,4380154.0
DE26,2016.0,3599220.0
DE27,2016.0,7248893.0
DE30,2016.0,14504532.0
DE40,2016.0,5850054.0
DE50,2016.0,1658555.0
DE60,2016.0,9035816.0
DE71,2016.0,10741046.0
DE72,2016.0,1212052.0
DE73,2016.0,4008823.0
DE80,2016.0,13163817.0
DE91,2016.0,3627694.0
DE92,2016.0,3834413.0
DE93,2016.0,3596496.0
DE94,2016.0,6029384.0
DEA1,2016.0,6802147.0
DEA2,2016.0,7428201.0
DEA3,2016.0,2514309.0
DEA4,2016.0,2571244.0
DEA5,2016.0,4198388.0
DEB1,2016.0,3999859.0
DEB2,2016.0,1926237.0
DEB3,2016.0,3489909.0
DEC0,2016.0,1039152.0
DED2,2016.0,5782268.0
DED4,2016.0,2644198.0
DED5,2016.0,2767458.0
DEE0,2016.0,4399657.0
DEF0,2016.0,8676302.0
DEG0,2016.0,5546813.0
DK01,2016.0,3440370.0
DK02,2016.0,579835.0
DK03,2016.0,2025138.0
DK04,2016.0,1483529.0
DK05,2016.0,838324.0
EA19,2016.0,718171364.0
EE00,2016.0,1494672.0
EL30,2016.0,2332698.0
EL41,2016.0,347730.0
EL42,2016.0,1215173.0
EL43,2016.0,968291.0
EL51,2016.0,771074.0
EL52,2016.0,2433334.0
EL53,2016.0,237401.0
EL54,2016.0,628900.0
EL61,2016.0,1148698.0
EL62,2016.0,629070.0
EL63,2016.0,913719.0
EL64,2016.0,856594.0
EL65,2016.0,1460924.0
ES11,2016.0,6307450.0
ES12,2016.0,2922497.0
ES13,2016.0,2210369.0
ES21,2016.0,3284848.0
ES22,2016.0,1398229.0
ES23,2016.0,833347.0
ES24,2016.0,4166094.0
ES30,2016.0,10515327.0
ES41,2016.0,6198217.0
ES42,2016.0,2974968.0
ES43,2016.0,1992869.0
ES51,2016.0,16629195.0
ES52,2016.0,15760059.0
ES53,2016.0,4636401.0
ES61,2016.0,23983976.0
ES62,2016.0,2239095.0
ES63,2016.0,133903.0
ES64,2016.0,127328.0
ES70,2016.0,7924960.0
EU25,2016.0,911981510.0
EU28,2016.0,938660482.0
FI19,2016.0,2776024.0
FI1B,2016.0,2801036.0
FI1C,2016.0,2021191.0
FI1D,2016.0,3942352.0
FI20,2016.0,114877.0
FR10,2016.0,27793132.0
HR03,2016.0,1774836.0
HU11,2016.0,984905.0
HU12,2016.0,707834.0
HU21,2016.0,1236582.0
HU22,2016.0,2567770.0
HU23,2016.0,1600382.0
HU31,2016.0,1593841.0
HU32,2016.0,1225325.0
HU33,2016.0,1020264.0
IS00,2016.0,597980.0
ITC1,2016.0,5183484.0
ITC2,2016.0,1420004.0
ITC3,2016.0,5754967.0
ITC4,2016.0,11132148.0
ITF1,2016.0,3486084.0
ITF2,2016.0,280929.0
ITF3,2016.0,8350562.0
ITF4,2016.0,6803968.0
ITF5,2016.0,1399049.0
ITF6,2016.0,5337030.0
ITG1,2016.0,5419352.0
ITG2,2016.0,5056118.0
ITH1,2016.0,7660184.0
ITH2,2016.0,7568717.0
ITH3,2016.0,11059920.0
ITH4,2016.0,1884294.0
ITH5,2016.0,22253684.0
ITI1,2016.0,10148173.0
ITI2,2016.0,2232854.0
ITI3,2016.0,4712584.0
ITI4,2016.0,8542401.0
LI00,2016.0,1785.0
LT01,2016.0,320617.0
LT02,2016.0,1085162.0
LU00,2016.0,170996.0
LV00,2016.0,872286.0
ME00,2016.0,230356.0
MK00,2016.0,304403.0
MT00,2016.0,345966.0
NL11,2016.0,613749.0
NL12,2016.0,1321850.0
NL13,2016.0,786668.0
NL21,2016.0,1445020.0
NL22,2016.0,2560013.0
NL23,2016.0,199236.0
NL31,2016.0,1127035.0
NL32,2016.0,5073378.0
NL33,2016.0,3370250.0
NL34,2016.0,861341.0
NL41,2016.0,1981730.0
NL42,2016.0,2080466.0
NO02,2016.0,1389526.0
NO06,2016.0,1611780.0
NO07,2016.0,1911171.0
PL21,2016.0,4477272.0
PL22,2016.0,2776051.0
PL41,2016.0,2042505.0
PL42,2016.0,2168220.0
PL43,2016.0,530490.0
PL51,2016.0,3716803.0
PL52,2016.0,415355.0
PL61,2016.0,1264487.0
PL62,2016.0,1761177.0
PL63,2016.0,2758401.0
PT11,2016.0,3234819.0
PT15,2016.0,3958476.0
PT16,2016.0,2966867.0
PT17,2016.0,3174261.0
PT18,2016.0,1142773.0
PT20,2016.0,632871.0
PT30,2016.0,821707.0
RO11,2016.0,2097752.0
RO12,2016.0,3074731.0
RO21,2016.0,1355405.0
RO22,2016.0,4635230.0
RO31,2016.0,1338930.0
RO32,2016.0,1380526.0
RO41,2016.0,1423263.0
RO42,2016.0,1527529.0
SE11,2016.0,7705569.0
SE12,2016.0,3058935.0
SE21,2016.0,2226904.0
SE22,2016.0,3392964.0
SE23,2016.0,4962670.0
SE31,2016.0,2163876.0
SE32,2016.0,1315423.0
SE33,2016.0,1646442.0
SI03,2016.0,1267385.0
SI04,2016.0,829122.0
SK01,2016.0,660486.0
SK02,2016.0,1152079.0
SK03,2016.0,2128378.0
SK04,2016.0,1586858.0
TR10,2016.0,4081491.0
TR21,2016.0,502532.0
TR22,2016.0,1248203.0
TR31,2016.0,2662415.0
TR32,2016.0,7059660.0
TR33,2016.0,1568878.0
TR41,2016.0,1482496.0
TR42,2016.0,1531776.0
TR51,2016.0,2198933.0
TR52,2016.0,681007.0
TR61,2016.0,15067680.0
TR62,2016.0,1485178.0
TR63,2016.0,701114.0
TR71,2016.0,858669.0
TR72,2016.0,627574.0
TR81,2016.0,309323.0
TR82,2016.0,216085.0
TR83,2016.0,671132.0
TR90,2016.0,872736.0
TRA1,2016.0,399190.0
TRA2,2016.0,240859.0
TRB1,2016.0,409781.0
TRB2,2016.0,270722.0
TRC1,2016.0,547909.0
TRC2,2016.0,485578.0
TRC3,2016.0,352220.0
UKC1,2016.0,833900.0
UKC2,2016.0,2077630.0
UKD1,2016.0,2766110.0
UKD3,2016.0,3334590.0
UKD4,2016.0,3145430.0
UKD6,2016.0,1414580.0
UKD7,2016.0,1461360.0
UKE1,2016.0,741360.0
UKE2,2016.0,5000360.0
UKE3,2016.0,1458310.0
UKE4,2016.0,2266790.0
UKF1,2016.0,1639330.0
UKF2,2016.0,1756280.0
UKF3,2016.0,814580.0
UKG1,2016.0,1938310.0
UKG2,2016.0,1889500.0
UKG3,2016.0,2878990.0
UKH1,2016.0,3561370.0
UKH2,2016.0,1393230.0
