region,year,gdp
TR22,2007,10465.09
TR31,2007,31754.35
TR32,2007,16950.01
TR33,2007,15714.8
TR41,2007,28484.39
TR42,2007,29541.05
TR51,2007,47191.31
TR52,2007,11358.56
TR61,2007,19688.17
TR62,2007,19533.02
TR63,2007,12254.57
TR71,2007,6749.77
TR72,2007,12128.28
TR81,2007,5016.57
TR82,2007,3783.8
TR83,2007,11951.91
TR90,2007,12036.49
TRA1,2007,4523.07
TRA2,2007,2946.99
TRB1,2007,6333.37
TRB2,2007,4878.66
TRC1,2007,8716.36
TRC2,2007,8811.25
TRC3,2007,5544.94
AL01,2008,2140.56
AL02,2008,4330.2
AL03,2008,2587.19
AT11,2008,6239.97
AT12,2008,45957.0
AT13,2008,75605.8
AT21,2008,17061.29
AT22,2008,37912.73
AT31,2008,50197.66
AT32,2008,20927.65
AT33,2008,24618.06
AT34,2008,13201.65
ATZZ,2008,126.64
BE10,2008,65375.89
BE21,2008,67004.96
BE22,2008,22647.58
BE23,2008,41429.03
BE24,2008,36663.01
BE25,2008,35831.67
BE31,2008,12903.58
BE32,2008,27960.62
BE33,2008,25357.82
BE34,2008,5730.12
BE35,2008,10653.09
BEZZ,2008,185.74
BG31,2008,2941.01
BG32,2008,3124.9
BG33,2008,4192.83
BG34,2008,4525.43
BG41,2008,17214.79
BG42,2008,5247.13
CH01,2008,70961.4
CH02,2008,79356.81
CH03,2008,56431.27
CH04,2008,86402.5
CH05,2008,47512.33
CH06,2008,34304.88
CH07,2008,17157.46
CY00,2008,19009.54
CZ01,2008,42639.12
CZ02,2008,17950.25
CZ03,2008,15682.21
CZ04,2008,13264.24
CZ05,2008,18564.62
CZ06,2008,23129.59
CZ07,2008,14762.14
CZ08,2008,15859.99
DE11,2008,160939.56
DE12,2008,99344.83
DE13,2008,66763.93
DE14,2008,60380.16
DE21,2008,190767.11
DE22,2008,34712.32
DE23,2008,33807.54
DE24,2008,29714.78
DE25,2008,58040.42
DE26,2008,41173.2
DE27,2008,54450.69
DE30,2008,100952.0
DE40,2008,55965.44
DE50,2008,27894.37
DE60,2008,97066.33
DE71,2008,168411.29
DE72,2008,30028.59
DE73,2008,35777.81
DE80,2008,34558.54
DE91,2008,55817.02
DE92,2008,64748.51
DE93,2008,37036.19
DE94,2008,67688.83
DEA1,2008,185296.28
DEA2,2008,147976.9
DEA3,2008,71981.07
DEA4,2008,61277.24
DEA5,2008,104047.1
DEB1,2008,39119.34
DEB2,2008,12839.85
DEB3,2008,60062.77
DEC0,2008,32188.07
DED2,2008,38075.08
DED4,2008,33372.8
DED5,2008,23867.67
DEE0,2008,51203.59
DEF0,2008,73961.96
DEG0,2008,47970.92
DK01,2008,88355.41
DK02,2008,24479.34
DK03,2008,47366.92
DK04,2008,49946.97
DK05,2008,21943.62
DKZZ,2008,10627.8
EE00,2008,16618.92
EL30,2008,114524.27
EL41,2008,3416.23
EL42,2008,8020.3
EL43,2008,11685.61
EL51,2008,9257.03
EL52,2008,32983.64
EL53,2008,5030.13
EL54,2008,4944.29
EL61,2008,12030.45
EL62,2008,4444.82
EL63,2008,11312.87
EL64,2008,10858.63
EL65,2008,10227.14
ES11,2008,58254.0
ES12,2008,23614.3
ES13,2008,13280.9
ES21,2008,66382.4
ES22,2008,18620.3
ES23,2008,8264.9
ES24,2008,35439.7
ES30,2008,201865.6
ES41,2008,56295.5
ES42,2008,40786.4
ES43,2008,18842.4
ES51,2008,208161.8
ES52,2008,107950.9
ES53,2008,27892.1
ES61,2008,152247.4
ES62,2008,29541.1
ES63,2008,1484.0
ES64,2008,1357.6
ES70,2008,41156.1
ESZZ,2008,994.7
FI19,2008,44297.02
FI1B,2008,73004.04
FI1C,2008,37497.02
FI1D,2008,38295.86
FI20,2008,1088.95
FIZZ,2008,70.1
FR10,2008,574531.8
FRB0,2008,66900.0
FRC1,2008,44442.5
FRC2,2008,30263.9
FRD1,2008,38733.7
FRD2,2008,50630.3
FRE1,2008,100760.6
FRE2,2008,45539.4
FRF1,2008,54911.1
FRF2,2008,37523.8
FRF3,2008,56753.5
FRG0,2008,97671.9
FRH0,2008,82346.9
FRI1,2008,86832.6
FRI2,2008,17812.8
FRI3,2008,43910.5
FRJ1,2008,65288.2
FRJ2,2008,77331.3
FRK1,2008,32786.4
FRK2,2008,195891.5
FRL0,2008,143020.0
FRM0,2008,7672.7
FRY1,2008,8669.9
FRY2,2008,8082.2
FRY3,2008,3376.3
FRY4,2008,16068.3
FRY5,2008,1245.6
FRZZ,2008,1002.0
HR02,2008,9930.92
HR03,2008,15564.22
HR05,2008,15626.4
HR06,2008,7434.97
HU11,2008,40292.85
HU12,2008,11421.88
HU21,2008,10840.75
HU22,2008,10737.08
HU23,2008,6985.35
HU31,2008,8093.59
HU32,2008,10141.6
HU33,2008,9765.64
HUZZ,2008,0.0
IE04,2008,22602.5
IE05,2008,53041.97
IE06,2008,111638.51
ITC1,2008,126487.72
ITC2,2008,4736.83
ITC3,2008,48385.0
ITC4,2008,356905.28
ITF1,2008,30821.65
ITF2,2008,7003.1
ITF3,2008,106592.56
ITF4,2008,70441.69
ITF5,2008,11736.82
ITF6,2008,34179.07
ITG1,2008,89490.08
ITG2,2008,32871.43
ITH1,2008,19773.86
ITH2,2008,17854.16
ITH3,2008,146204.49
ITH4,2008,35455.84
ITH5,2008,142319.1
ITI1,2008,106095.69
ITI2,2008,22756.61
ITI3,2008,40143.46
ITI4,2008,191953.09
ITZZ,2008,1511.48
LT01,2008,12627.65
LT02,2008,20055.45
LU00,2008,40009.56
LV00,2008,23309.57
LVZZ,2008,45.78
ME00,2008,3100.05
MK00,2008,6772.1
MT00,2008,6223.83
MTZZ,2008,12.69
NL11,2008,29981.29
NL12,2008,18517.29
NL13,2008,14053.83
NL21,2008,36402.56
NL22,2008,66026.86
NL23,2008,11503.28
NL32,2008,125798.59
NL34,2008,11552.68
NL35,2008,58426.85
NL36,2008,141800.13
NL41,2008,93008.56
NL42,2008,37352.28
NLZZ,2008,6874.8
NO02,2008,13288.07
NO06,2008,17177.57
NO07,2008,17925.26
NO08,2008,91782.8
NO09,2008,27605.46
NO0A,2008,63778.11
NO0B,2008,402.6
NOZZ,2008,86891.12
PL21,2008,28293.08
PL22,2008,47569.94
PL41,2008,34536.69
PL42,2008,14494.59
PL43,2008,8415.05
PL51,2008,29851.62
PL52,2008,8544.88
PL61,2008,17001.68
PL62,2008,10099.5
PL63,2008,20283.16
PL71,2008,23066.21
PL72,2008,10238.46
PL81,2008,14955.49
PL82,2008,14362.15
PL84,2008,8483.88
PL91,2008,58460.78
PL92,2008,18763.76
PT11,2008,50552.08
PT15,2008,7926.71
PT19,2008,24911.42
PT1A,2008,57594.1
PT1B,2008,9900.87
PT1C,2008,8036.99
PT1D,2008,11916.33
PT20,2008,3738.0
PT30,2008,4465.4
PTZZ,2008,60.88
RO11,2008,16700.41
RO12,2008,16297.49
RO21,2008,15524.63
RO22,2008,15282.39
RO31,2008,18375.76
RO32,2008,38384.9
RO41,2008,11391.89
RO42,2008,14510.29
ROZZ,2008,121.99
RS11,2008,15717.02
RS12,2008,9546.2
RS21,2008,6688.27
RS22,2008,5124.84
RSZZ,2008,22.71
SE11,2008,103912.44
SE12,2008,50518.24
SE21,2008,27369.75
SE22,2008,45705.66
SE23,2008,68683.6
SE31,2008,25526.1
SE32,2008,12469.27
SE33,2008,18487.29
SEZZ,2008,89.21
SI03,2008,16660.68
SI04,2008,21081.38
SK01,2008,17858.83
SK02,2008,21478.34
SK03,2008,13259.34
SK04,2008,13468.92
TR10,2008,160403.05
TR21,2008,13107.51
TR22,2008,11153.63
TR31,2008,33311.63
TR32,2008,17823.0
TR33,2008,16981.89
TR41,2008,30099.02
TR42,2008,31292.09
TR51,2008,50538.68
TR52,2008,11858.07
TR61,2008,20506.95
TR62,2008,20565.83
TR63,2008,13198.51
TR71,2008,7059.0
TR72,2008,12675.08
TR81,2008,5116.97
TR82,2008,4030.02
TR83,2008,13164.13
TR90,2008,12765.72
TRA1,2008,4841.13
TRA2,2008,3060.56
TRB1,2008,6717.28
TRB2,2008,5140.96
TRC1,2008,9114.24
TRC2,2008,9032.3
TRC3,2008,5828.43
AL01,2009,2121.81
AL02,2009,4254.24
AL03,2009,2495.73
AT11,2009,6343.05
AT12,2009,45066.42
AT13,2009,75026.82
AT21,2009,16262.06
AT22,2009,36842.7
AT31,2009,48486.23
AT32,2009,20458.18
AT33,2009,24598.13
AT34,2009,13056.84
ATZZ,2009,132.57
BE10,2009,65449.0
BE21,2009,64910.41
BE22,2009,21221.78
BE23,2009,41665.99
BE24,2009,37457.38
BE25,2009,35020.46
BE31,2009,13169.43
BE32,2009,26854.54
BE33,2009,25803.19
BE34,2009,5567.25
BE35,2009,10459.65
BEZZ,2009,155.83
BG31,2009,2832.52
BG32,2009,3070.7
BG33,2009,4024.41
BG34,2009,4596.79
BG41,2009,17590.4
BG42,2009,5302.25
CH01,2009,74422.94
CH02,2009,81521.22
CH03,2009,58438.82
CH04,2009,89407.99
CH05,2009,48919.98
CH06,2009,35746.64
CH07,2009,17713.24
CY00,2009,18675.45
CZ01,2009,39268.73
CZ02,2009,16242.51
CZ03,2009,14897.52
CZ04,2009,12658.59
CZ05,2009,17167.91
CZ06,2009,21280.72
CZ07,2009,13590.89
CZ08,2009,14146.21
DE11,2009,147086.34
DE12,2009,93757.85
DE13,2009,62976.68
DE14,2009,55982.0
DE21,2009,188513.18
DE22,2009,33975.25
DE23,2009,32771.97
DE24,2009,29793.45
DE25,2009,57220.27
DE26,2009,39523.62
DE27,2009,52897.61
DE30,2009,101377.22
DE40,2009,54770.88
DE50,2009,25477.74
DE60,2009,94175.06
DE71,2009,162306.91
DE72,2009,27965.15
DE73,2009,34637.39
DE80,2009,34405.24
DE91,2009,52379.46
DE92,2009,62486.58
DE93,2009,36186.21
DE94,2009,65454.56
DEA1,2009,177191.01
DEA2,2009,145590.35
DEA3,2009,68560.72
DEA4,2009,58984.53
DEA5,2009,99345.92
DEB1,2009,37892.82
DEB2,2009,12518.6
DEB3,2009,58647.51
DEC0,2009,29202.18
DED2,2009,37191.99
DED4,2009,31911.66
DED5,2009,23639.23
DEE0,2009,48987.1
DEF0,2009,72016.0
DEG0,2009,46169.62
DK01,2009,86368.26
DK02,2009,23791.53
DK03,2009,45265.3
DK04,2009,48867.79
DK05,2009,21253.92
DKZZ,2009,6723.23
EE00,2009,14132.54
EL30,2009,113548.43
EL41,2009,3344.59
EL42,2009,7573.39
EL43,2009,11438.37
EL51,2009,9122.66
EL52,2009,32160.33
EL53,2009,5113.73
EL54,2009,4844.8
EL61,2009,11730.21
EL62,2009,4180.99
EL63,2009,10804.9
EL64,2009,10446.9
EL65,2009,10013.32
ES11,2009,56253.1
ES12,2009,22366.4
ES13,2009,12811.7
ES21,2009,63601.7
ES22,2009,18001.9
ES23,2009,7911.9
ES24,2009,33814.1
ES30,2009,199290.1
ES41,2009,54452.1
ES42,2009,39355.7
ES43,2009,18370.2
ES51,2009,200745.3
ES52,2009,101990.0
ES53,2009,26770.4
ES61,2009,145802.3
ES62,2009,28076.3
ES63,2009,1484.4
ES64,2009,1361.9
ES70,2009,39505.4
ESZZ,2009,1025.3
FI19,2009,41145.28
FI1B,2009,70378.19
FI1C,2009,34286.38
FI1D,2009,34698.74
FI20,2009,1154.12
FIZZ,2009,72.3
FR10,2009,558242.8
FRB0,2009,65280.3
FRC1,2009,42650.9
FRC2,2009,29163.5
FRD1,2009,37679.3
FRD2,2009,48566.6
FRE1,2009,97764.5
FRE2,2009,43826.3
FRF1,2009,53274.8
FRF2,2009,35528.9
FRF3,2009,55007.0
FRG0,2009,94682.5
FRH0,2009,79933.4
FRI1,2009,86062.0
FRI2,2009,17405.9
FRI3,2009,42948.7
FRJ1,2009,64395.8
FRJ2,2009,76745.5
FRK1,2009,31956.6
FRK2,2009,188816.2
FRL0,2009,140724.4
FRM0,2009,7910.3
FRY1,2009,8250.4
FRY2,2009,7776.4
FRY3,2009,3501.7
FRY4,2009,15518.8
FRY5,2009,1241.7
FRZZ,2009,985.0
HR02,2009,9376.88
HR03,2009,14589.77
HR05,2009,14836.01
HR06,2009,7058.63
HU11,2009,36636.11
HU12,2009,9920.91
HU21,2009,8722.26
HU22,2009,9004.01
HU23,2009,6109.45
HU31,2009,6752.97
HU32,2009,8942.26
HU33,2009,8328.6
HUZZ,2009,0.0
IE04,2009,18504.2
IE05,2009,51457.45
IE06,2009,99558.06
ITC1,2009,118000.57
ITC2,2009,4524.53
ITC3,2009,46055.71
ITC4,2009,340361.01
ITF1,2009,29754.71
ITF2,2009,6823.18
ITF3,2009,103678.8
ITF4,2009,68571.04
ITF5,2009,11087.84
ITF6,2009,33326.18
ITG1,2009,87095.92
ITG2,2009,32204.47
ITH1,2009,19679.37
ITH2,2009,17600.49
ITH3,2009,140973.32
ITH4,2009,33521.84
ITH5,2009,135281.52
ITI1,2009,104084.0
ITI2,2009,21423.72
ITI3,2009,38937.21
ITI4,2009,189880.21
ITZZ,2009,1241.38
LT01,2009,10412.79
LT02,2009,16560.67
LU00,2009,39050.74
LV00,2009,18370.48
LVZZ,2009,36.16
ME00,2009,2981.87
MK00,2009,6766.51
MT00,2009,6274.79
MTZZ,2009,12.86
NL11,2009,27096.61
NL12,2009,18046.91
NL13,2009,13348.93
NL21,2009,36080.41
NL22,2009,65150.72
NL23,2009,10959.72
NL32,2009,122067.12
NL34,2009,10939.62
NL35,2009,59122.42
NL36,2009,136110.8
NL41,2009,90490.33
NL42,2009,35691.71
NLZZ,2009,5067.7
NO02,2009,12554.11
NO06,2009,16624.67
NO07,2009,17592.49
NO08,2009,87839.03
NO09,2009,26227.07
NO0A,2009,61451.83
NO0B,2009,254.18
NOZZ,2009,56990.07
PL21,2009,24367.07
PL22,2009,41029.12
PL41,2009,30576.47
PL42,2009,12231.42
PL43,2009,7194.16
PL51,2009,26121.37
PL52,2009,7044.78
PL61,2009,14432.55
PL62,2009,8742.86
PL63,2009,18158.71
PL71,2009,19639.76
PL72,2009,8525.82
PL81,2009,12554.64
PL82,2009,12338.12
PL84,2009,7417.97
PL91,2009,50994.09
PL92,2009,16508.25
PT11,2009,49209.22
PT15,2009,7505.01
PT19,2009,24614.98
PT1A,2009,56640.37
PT1B,2009,9700.81
PT1C,2009,7674.79
PT1D,2009,11819.51
PT20,2009,3706.45
PT30,2009,4349.27
PTZZ,2009,196.03
RO11,2009,14467.61
RO12,2009,14076.04
RO21,2009,13447.68
RO22,2009,13351.68
RO31,2009,16459.38
RO32,2009,30936.82
RO41,2009,9986.75
RO42,2009,12391.56
ROZZ,2009,102.34
RS11,2009,14327.28
RS12,2009,8302.84
RS21,2009,6319.08
RS22,2009,4806.19
RSZZ,2009,20.62
SE11,2009,97378.26
SE12,2009,44400.6
SE21,2009,22692.23
SE22,2009,40359.18
SE23,2009,59766.13
SE31,2009,21942.07
SE32,2009,11179.16
SE33,2009,15223.15
SEZZ,2009,92.82
SI03,2009,15557.5
SI04,2009,20272.85
SK01,2009,18537.34
SK02,2009,20184.14
SK03,2009,12677.23
SK04,2009,12656.42
TR10,2009,139667.53
TR21,2009,11916.21
TR22,2009,9816.68
TR31,2009,28748.98
TR32,2009,15695.77
TR33,2009,15282.86
TR41,2009,26991.88
TR42,2009,26288.43
TR51,2009,45081.92
TR52,2009,10870.35
TR61,2009,18582.28
TR62,2009,18304.61
TR63,2009,11679.17
TR71,2009,6496.51
TR72,2009,11603.91
TR81,2009,4364.83
TR82,2009,3591.23
TR83,2009,11679.47
TR90,2009,11110.95
TRA1,2009,4392.77
TRA2,2009,2917.75
TRB1,2009,6109.52
TRB2,2009,4927.25
TRC1,2009,8139.32
TRC2,2009,8533.09
TRC3,2009,5751.96
AL01,2010,2254.89
AL02,2010,4267.44
AL03,2010,2594.7
AT11,2010,6658.47
AT12,2010,46074.28
AT13,2010,76942.2
AT21,2010,16743.96
AT22,2010,37703.98
AT31,2010,49704.74
AT32,2010,21555.73
AT33,2010,25182.82
AT34,2010,13347.29
ATZZ,2010,136.0
BE10,2010,68356.36
BE21,2010,67753.39
BE22,2010,22200.23
BE23,2010,43336.99
BE24,2010,38395.82
BE25,2010,36732.74
BE31,2010,14890.58
BE32,2010,28111.15
BE33,2010,26503.31
BE34,2010,5747.32
BE35,2010,11054.27
BEZZ,2010,160.25
BG31,2010,2794.98
BG32,2010,3012.52
BG33,2010,4041.7
BG34,2010,4656.16
BG41,2010,18375.48
BG42,2010,5408.58
CH01,2010,85313.51
CH02,2010,92223.92
CH03,2010,65235.61
CH04,2010,100264.73
CH05,2010,56055.02
CH06,2010,41822.82
CH07,2010,19978.41
CY00,2010,19461.13
CZ01,2010,42712.99
CZ02,2010,17261.33
CZ03,2010,15888.27
CZ04,2010,12899.89
CZ05,2010,18361.36
CZ06,2010,22698.73
CZ07,2010,14468.97
CZ08,2010,15214.55
DE11,2010,162207.06
DE12,2010,99508.17
DE13,2010,67165.08
DE14,2010,60843.43
DE21,2010,198302.64
DE22,2010,37091.79
DE23,2010,35133.99
DE24,2010,31288.57
DE25,2010,59582.47
DE26,2010,41956.88
DE27,2010,55802.28
DE30,2010,105214.2
DE40,2010,57352.78
DE50,2010,26964.36
DE60,2010,97143.65
DE71,2010,167508.6
DE72,2010,28929.07
DE73,2010,35875.29
DE80,2010,35373.61
DE91,2010,57498.78
DE92,2010,65211.54
DE93,2010,37532.14
DE94,2010,69607.35
DEA1,2010,179614.26
DEA2,2010,149380.11
DEA3,2010,71745.55
DEA4,2010,60673.52
DEA5,2010,103525.18
DEB1,2010,39586.22
DEB2,2010,13055.4
DEB3,2010,62787.59
DEC0,2010,30771.92
DED2,2010,38548.57
DED4,2010,33441.06
DED5,2010,24676.69
DEE0,2010,51884.8
DEF0,2010,73643.57
DEG0,2010,48831.71
DK01,2010,93438.64
DK02,2010,24737.94
DK03,2010,47164.9
DK04,2010,49179.12
DK05,2010,21531.92
DKZZ,2010,7377.43
EE00,2010,14741.77
EL30,2010,108361.96
EL41,2010,3145.41
EL42,2010,7188.47
EL43,2010,10871.6
EL51,2010,9097.08
EL52,2010,30257.38
EL53,2010,5160.67
EL54,2010,4768.72
EL61,2010,10780.07
EL62,2010,3965.37
EL63,2010,10490.58
EL64,2010,9920.63
EL65,2010,9582.55
ES11,2010,56787.2
ES12,2010,22590.6
ES13,2010,12882.8
ES21,2010,64424.6
ES22,2010,18089.1
ES23,2010,8008.6
ES24,2010,34100.3
ES30,2010,198289.8
ES41,2010,54692.5
ES42,2010,39436.3
ES43,2010,18652.5
ES51,2010,202602.2
ES52,2010,101870.0
ES53,2010,26797.0
ES61,2010,145853.9
ES62,2010,28372.2
ES63,2010,1494.1
ES64,2010,1367.4
ES70,2010,39738.2
ESZZ,2010,1095.8
FI19,2010,42724.56
FI1B,2010,73110.85
FI1C,2010,34569.08
FI1D,2010,36507.49
FI20,2010,1156.53
FIZZ,2010,78.49
FR10,2010,592334.6
FRB0,2010,66662.2
FRC1,2010,42405.3
FRC2,2010,29483.7
FRD1,2010,37849.7
FRD2,2010,50503.9
FRE1,2010,98730.1
FRE2,2010,44767.4
FRF1,2010,53397.0
FRF2,2010,35935.6
FRF3,2010,54959.5
FRG0,2010,95623.1
FRH0,2010,80842.7
FRI1,2010,88639.2
FRI2,2010,16972.7
FRI3,2010,43576.9
FRJ1,2010,65852.8
FRJ2,2010,77088.0
FRK1,2010,31981.1
FRK2,2010,195018.1
FRL0,2010,147199.9
FRM0,2010,8023.8
FRY1,2010,8607.5
FRY2,2010,8061.5
FRY3,2010,3648.9
FRY4,2010,15618.0
FRY5,2010,1336.8
FRZZ,2010,955.1
HR02,2010,8972.31
HR03,2010,14493.39
HR05,2010,15872.63
HR06,2010,6645.43
HU11,2010,37308.97
HU12,2010,10825.4
HU21,2010,9527.02
HU22,2010,10137.06
HU23,2010,6461.31
HU31,2010,7119.67
HU32,2010,9466.78
HU33,2010,8716.65
HUZZ,2010,0.0
IE04,2010,19746.19
IE05,2010,48650.77
IE06,2010,98858.1
ITC1,2010,122627.05
ITC2,2010,4732.77
ITC3,2010,45848.48
ITC4,2010,356311.3
ITF1,2010,30647.47
ITF2,2010,6779.13
ITF3,2010,102650.41
ITF4,2010,69951.66
ITF5,2010,10928.01
ITF6,2010,33298.15
ITG1,2010,87279.85
ITG2,2010,32435.76
ITH1,2010,20368.21
ITH2,2010,18052.61
ITH3,2010,143880.19
ITH4,2010,34784.85
ITH5,2010,138341.51
ITI1,2010,105391.06
ITI2,2010,21859.25
ITI3,2010,39087.76
ITI4,2010,191345.4
ITZZ,2010,1343.82
LT01,2010,10674.76
LT02,2010,16988.67
LU00,2010,42402.72
LV00,2010,17542.93
LVZZ,2010,29.29
ME00,2010,3120.53
MK00,2010,7108.28
MT00,2010,6848.27
MTZZ,2010,13.71
NL11,2010,28238.22
NL12,2010,18393.6
NL13,2010,13467.94
NL21,2010,36418.61
NL22,2010,65601.75
NL23,2010,11406.09
NL32,2010,126167.26
NL34,2010,11578.09
NL35,2010,58801.88
NL36,2010,138468.01
NL41,2010,93344.05
NL42,2010,36593.97
NLZZ,2010,4542.55
NO02,2010,14179.75
NO06,2010,19495.39
NO07,2010,20755.92
NO08,2010,101251.82
NO09,2010,29367.71
NO0A,2010,71291.41
NO0B,2010,275.88
NOZZ,2010,68876.04
PL21,2010,27385.87
PL22,2010,46223.05
PL41,2010,33945.12
PL42,2010,13865.43
PL43,2010,8163.84
PL51,2010,30720.01
PL52,2010,7782.12
PL61,2010,16302.35
PL62,2010,9939.22
PL63,2010,20346.69
PL71,2010,22562.14
PL72,2010,9453.32
PL81,2010,14317.18
PL82,2010,13856.04
PL84,2010,8418.32
PL91,2010,58506.1
PL92,2010,19103.61
PT11,2010,50693.19
PT15,2010,7564.98
PT19,2010,25167.63
PT1A,2010,58011.29
PT1B,2010,9999.17
PT1C,2010,8099.13
PT1D,2010,11913.46
PT20,2010,3786.88
PT30,2010,4427.65
PTZZ,2010,196.98
RO11,2010,14687.61
RO12,2010,14680.18
RO21,2010,13727.43
RO22,2010,13592.18
RO31,2010,15978.1
RO32,2010,32362.69
RO41,2010,10074.4
RO42,2010,13048.87
ROZZ,2010,153.83
RS11,2010,13921.88
RS12,2010,8151.26
RS21,2010,6039.06
RS22,2010,4708.58
RSZZ,2010,20.36
SE11,2010,112170.0
SE12,2010,53457.48
SE21,2010,27362.74
SE22,2010,47892.53
SE23,2010,70845.34
SE31,2010,26663.69
SE32,2010,13692.19
SE33,2010,20185.85
SEZZ,2010,111.67
SI03,2010,15646.18
SI04,2010,20404.6
SK01,2010,19800.59
SK02,2010,21474.54
SK03,2010,13863.8
SK04,2010,13587.79
TR10,2010,170125.82
TR21,2010,14896.34
TR22,2010,12715.05
TR31,2010,36637.9
TR32,2010,20133.89
TR33,2010,19153.9
TR41,2010,33525.64
TR42,2010,32820.48
TR51,2010,55640.95
TR52,2010,13446.25
TR61,2010,24385.82
TR62,2010,22985.83
TR63,2010,15277.22
TR71,2010,8586.67
TR72,2010,14812.27
TR81,2010,5966.64
TR82,2010,4645.81
TR83,2010,14983.49
TR90,2010,14073.25
TRA1,2010,5801.31
TRA2,2010,4042.09
TRB1,2010,7888.93
TRB2,2010,6458.81
TRC1,2010,10807.44
TRC2,2010,11394.57
TRC3,2010,7848.48
AL01,2011,2228.84
AL02,2011,4222.21
AL03,2011,2876.95
AT11,2011,6981.42
AT12,2011,48404.67
AT13,2011,79361.41
AT21,2011,17560.32
AT22,2011,39825.12
AT31,2011,52904.61
AT32,2011,22543.52
AT33,2011,26329.8
AT34,2011,14123.55
ATZZ,2011,133.74
BE10,2011,70768.13
BE21,2011,71215.3
BE22,2011,23479.2
BE23,2011,45545.91
BE24,2011,40165.72
BE25,2011,38353.94
BE31,2011,14302.67
BE32,2011,29380.68
BE33,2011,27951.21
BE34,2011,5969.45
BE35,2011,11447.65
BEZZ,2011,165.54
BG31,2011,3006.4
BG32,2011,3271.91
BG33,2011,4439.2
BG34,2011,4940.56
BG41,2011,20003.17
BG42,2011,5817.98
CH01,2011,96202.81
CH02,2011,105527.07
CH03,2011,74504.75
CH04,2011,113592.78
CH05,2011,64084.42
CH06,2011,47285.16
CH07,2011,22746.1
CY00,2011,19858.08
CZ01,2011,42999.47
CZ02,2011,18718.03
CZ03,2011,16535.04
CZ04,2011,13214.11
CZ05,2011,19380.13
CZ06,2011,24106.52
CZ07,2011,15334.07
CZ08,2011,16258.18
DE11,2011,172290.08
DE12,2011,103937.53
DE13,2011,71393.73
DE14,2011,64892.75
DE21,2011,212899.38
DE22,2011,39618.8
DE23,2011,37420.43
DE24,2011,33069.97
DE25,2011,63369.69
DE26,2011,45054.89
DE27,2011,59353.8
DE30,2011,110612.42
DE40,2011,59344.06
DE50,2011,27841.74
DE60,2011,98802.3
DE71,2011,175423.48
DE72,2011,30416.92
DE73,2011,37633.88
DE80,2011,36866.92
DE91,2011,61611.67
DE92,2011,68496.08
DE93,2011,39698.36
DE94,2011,73416.3
DEA1,2011,185773.52
DEA2,2011,154743.81
DEA3,2011,74979.81
DEA4,2011,64386.97
DEA5,2011,108468.5
DEB1,2011,41160.8
DEB2,2011,13845.12
DEB3,2011,65261.72
DEC0,2011,32497.41
DED2,2011,39913.6
DED4,2011,34854.22
DED5,2011,26337.72
DEE0,2011,52954.67
DEF0,2011,76610.88
DEG0,2011,51656.27
DK01,2011,93632.78
DK02,2011,24839.66
DK03,2011,48321.56
DK04,2011,51030.58
DK05,2011,21761.73
DKZZ,2011,8518.69
EE00,2011,16741.86
EL30,2011,98694.05
EL41,2011,2882.19
EL42,2011,6558.71
EL43,2011,9635.48
EL51,2011,7923.25
EL52,2011,27816.75
EL53,2011,5036.25
EL54,2011,4398.66
EL61,2011,9705.82
EL62,2011,3427.93
EL63,2011,9352.53
EL64,2011,9158.25
EL65,2011,8885.12
ES11,2011,55817.0
ES12,2011,22261.8
ES13,2011,12680.3
ES21,2011,63907.3
ES22,2011,18058.4
ES23,2011,7945.4
ES24,2011,33631.5
ES30,2011,199623.7
ES41,2011,54329.0
ES42,2011,39056.8
ES43,2011,18273.9
ES51,2011,199939.1
ES52,2011,100387.6
ES53,2011,26646.3
ES61,2011,144494.5
ES62,2011,27698.3
ES63,2011,1491.2
ES64,2011,1374.5
ES70,2011,39611.7
ESZZ,2011,1461.8
FI19,2011,45581.07
FI1B,2011,74898.74
FI1C,2011,37323.93
FI1D,2011,38564.08
FI20,2011,1196.51
FIZZ,2011,90.67
FR10,2011,602542.5
FRB0,2011,68598.9
FRC1,2011,44091.2
FRC2,2011,30283.3
FRD1,2011,39351.2
FRD2,2011,51774.7
FRE1,2011,102205.7
FRE2,2011,46100.1
FRF1,2011,55473.5
FRF2,2011,38081.4
FRF3,2011,56228.4
FRG0,2011,101047.6
FRH0,2011,84603.0
FRI1,2011,92678.3
FRI2,2011,17514.0
FRI3,2011,45645.6
FRJ1,2011,68744.4
FRJ2,2011,80991.1
FRK1,2011,33798.6
FRK2,2011,203872.7
FRL0,2011,150369.0
FRM0,2011,8463.2
FRY1,2011,8881.0
FRY2,2011,8299.4
FRY3,2011,3837.5
FRY4,2011,16320.1
FRY5,2011,1396.1
FRZZ,2011,948.9
HR02,2011,8973.57
HR03,2011,14439.81
HR05,2011,15649.89
HR06,2011,6695.62
HU11,2011,38450.04
HU12,2011,10796.43
HU21,2011,9913.34
HU22,2011,10314.87
HU23,2011,6505.34
HU31,2011,7163.05
HU32,2011,9825.91
HU33,2011,9017.89
HUZZ,2011,0.0
IE04,2011,19105.64
IE05,2011,51218.97
IE06,2011,102795.81
ITC1,2011,125882.31
ITC2,2011,4827.02
ITC3,2011,46901.52
ITC4,2011,365024.34
ITF1,2011,32096.62
ITF2,2011,6794.33
ITF3,2011,102794.37
